id,last_scraped,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,latitude,longitude,property_type,room_type,accommodates,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,reviews_per_month
26211522,2021-09-11,149310843,Dragan,f,1.0,1.0,51.44373,-0.20484,Private room in rental unit,Private room,2,$80.00,5,15,90,1,2018-07-10,2018-07-10,5.0,0.03
26211798,2021-09-12,80563860,Elizeu&Elaine,f,1.0,1.0,51.46368,-0.03381,Private room in residential home,Private room,2,$31.00,2,1125,71,2,2018-07-03,2018-07-03,0.0,0.05
26217258,2021-09-11,26994734,Melisa,f,1.0,1.0,51.47861,-0.18171,Entire rental unit,Entire home/apt,2,$102.00,3,31,231,32,2020-08-14,2021-06-04,4.78,2.44
26218355,2021-09-11,74661974,Arn,t,1.0,1.0,51.49316,-0.11897,Entire rental unit,Entire home/apt,6,$179.00,2,365,355,49,2018-10-08,2021-09-02,4.56,1.37
26219022,2021-09-11,185817679,Sameena,f,1.0,1.0,51.51092,-0.13475,Private room in serviced apartment,Private room,2,$74.00,1,1124,237,93,2018-07-11,2021-07-04,4.4,2.41
26219293,2021-09-11,197048687,Paul,f,3.0,3.0,51.43028,-0.09374,Private room in townhouse,Private room,3,$45.00,1,30,178,4,2018-07-07,2018-11-26,4.75,0.1
26219648,2021-09-11,114986362,Anna,t,2.0,2.0,51.51164,-0.19329,Entire rental unit,Entire home/apt,7,$135.00,2,1125,298,100,2019-02-03,2021-06-19,4.78,3.15
26222722,2021-09-11,1184374,Mina,f,1.0,1.0,51.55224,-0.0335,Private room in rental unit,Private room,1,$28.00,15,90,61,1,2018-07-10,2018-07-10,4.0,0.03
26222824,2021-09-11,197048687,Paul,f,3.0,3.0,51.42842,-0.09337,Private room in residential home,Private room,3,$55.00,2,30,179,3,2018-07-15,2019-01-08,4.0,0.08
26229488,2021-09-11,3350968,Paresha,t,1.0,1.0,51.59033,-0.15928,Private room in residential home,Private room,2,$70.00,1,7,79,47,2018-10-24,2020-02-07,4.96,1.34
26245489,2021-09-12,197254458,Nelly,f,1.0,1.0,51.35377,-0.03838,Entire guest suite,Entire home/apt,2,$39.00,90,1125,103,22,2018-11-26,2019-06-15,4.64,0.65
26245686,2021-09-12,1409439,Alan,f,37.0,37.0,51.4958,0.01351,Entire rental unit,Entire home/apt,8,$166.00,3,350,335,22,2018-08-21,2019-07-05,4.73,0.59
26250076,2021-09-11,157242965,Sandy And Juan,f,29.0,29.0,51.45576,-0.19525,Entire rental unit,Entire home/apt,6,$134.00,4,1125,156,9,2018-09-23,2019-01-18,4.78,0.25
26264142,2021-09-11,104125563,Danny,f,30.0,30.0,51.52184,-0.16023,Entire rental unit,Entire home/apt,5,$210.00,28,1125,300,1,2018-07-26,2018-07-26,5.0,0.03
26266362,2021-09-11,120045094,Martha N Samuel,f,9.0,9.0,51.54471,-0.19913,Entire rental unit,Entire home/apt,8,$245.00,1,1125,196,68,2018-10-21,2019-06-12,4.62,1.93
26267350,2021-09-11,73163546,Abbie,t,4.0,4.0,51.5283,-0.18929,Private room in rental unit,Private room,1,$38.00,30,1125,61,7,2018-07-09,2018-09-13,4.71,0.18
26267852,2021-09-12,186921652,Nick,f,1.0,1.0,51.56828,0.00822,Private room in residential home,Private room,1,$35.00,2,90,254,45,2018-08-12,2019-11-21,4.93,1.2
26268773,2021-09-12,51396219,Bethany,f,1.0,1.0,51.4165,-0.06439,Private room in rental unit,Private room,2,$25.00,60,1125,78,1,2018-06-25,2018-06-25,0.0,0.03
26269603,2021-09-11,28640613,Benoit,t,6.0,6.0,51.51255,-0.14854,Entire rental unit,Entire home/apt,2,$300.00,3,1123,73,22,2018-12-07,2021-08-22,4.86,0.65
26269671,2021-09-11,34391614,Mide,f,0.0,0.0,51.49432,-0.26955,Entire serviced apartment,Entire home/apt,3,$140.00,20,1124,299,20,2018-07-02,2021-08-17,4.8,0.51
26273675,2021-09-12,190543489,Monty,f,2.0,2.0,51.49917,-0.38277,Private room in townhouse,Private room,1,$19.00,1,90,40,53,2019-03-10,2019-12-15,4.62,1.73
26274425,2021-09-11,26648,Cary,t,3.0,3.0,51.55894,-0.1278,Private room in rental unit,Private room,5,$175.00,1,1125,352,39,2018-11-18,2019-08-21,4.97,1.14
26277526,2021-09-12,56512985,Gary,t,1.0,1.0,51.57895,-0.34941,Entire rental unit,Entire home/apt,4,$88.00,2,28,64,126,2018-07-29,2019-11-06,4.93,3.31
26286018,2021-09-11,115265324,Wilson,f,1.0,1.0,51.51443,-0.12968,Entire rental unit,Entire home/apt,5,$385.00,14,365,90,2,2018-07-26,2018-07-16,5.0,0.05
26286114,2021-09-11,52068369,Eleanor,f,9.0,9.0,51.56139,-0.12661,Private room in condominium (condo),Private room,2,$28.00,5,1125,336,3,2018-06-24,2018-07-12,4.0,0.08
26287589,2021-09-12,59710529,Karima,f,2.0,2.0,51.59085,-0.31807,Private room in residential home,Private room,2,$50.00,2,7,365,1,2019-06-01,2019-06-01,5.0,0.04
26287696,2021-09-11,149028083,Carmen,t,2.0,2.0,51.50024,-0.19274,Entire rental unit,Entire home/apt,2,$150.00,11,1125,345,20,2019-03-19,2019-08-09,5.0,0.66
26289472,2021-09-12,3328473,Christian,t,1.0,1.0,51.58642,-0.01868,Private room in residential home,Private room,2,$50.00,2,1125,223,73,2018-07-17,2019-03-20,4.95,1.9
26296599,2021-09-11,196199132,Patrick,f,0.0,0.0,51.46661,-0.14078,Private room in rental unit,Private room,1,$28.00,1,30,244,138,2018-07-16,2020-02-06,4.79,3.59
26300485,2021-09-12,197749046,Amelia,t,1.0,1.0,51.46845,-0.27454,Private room in residential home,Private room,1,$30.00,1,7,341,30,2018-07-03,2021-09-01,4.87,0.77
26302450,2021-09-12,65451969,Aoife,f,1.0,1.0,51.602,0.03494,Entire rental unit,Entire home/apt,2,$120.00,3,7,348,5,2019-10-16,2019-10-11,4.6,0.21
26302796,2021-09-12,26180170,Julie,f,1.0,1.0,51.36886,-0.19711,Private room in townhouse,Private room,1,$26.00,2,1125,75,4,2018-07-01,2019-06-08,4.0,0.1
26308977,2021-09-11,101037,Sam & Marie,t,3.0,3.0,51.49733,-0.10412,Entire rental unit,Entire home/apt,2,$91.00,2,1125,317,21,2019-01-01,2019-05-02,4.57,0.64
26309136,2021-09-11,52307067,Irma,f,5.0,5.0,51.46758,-0.15143,Private room in residential home,Private room,1,$50.00,3,1125,248,1,2018-11-04,2018-11-04,5.0,0.03
26310693,2021-09-11,59632742,Snug,f,17.0,17.0,51.49417,-0.07994,Entire townhouse,Entire home/apt,15,$782.00,1,365,169,11,2018-12-31,2019-07-04,5.0,0.33
26311195,2021-09-11,28820321,Veronica,f,332.0,332.0,51.49807,-0.21314,Entire rental unit,Entire home/apt,2,$100.00,2,1125,98,24,2019-03-20,2020-02-29,4.58,0.79
26312921,2021-09-12,68653761,Sharon,f,3.0,3.0,51.60139,-0.06119,Private room in residential home,Private room,2,$43.00,2,1125,273,37,2018-10-02,2019-10-11,4.62,1.03
26312938,2021-09-11,197867811,Sibel,f,1.0,1.0,51.58142,-0.07368,Private room in rental unit,Private room,1,$32.00,29,29,365,9,2018-07-02,2018-09-27,4.88,0.23
26314609,2021-09-11,71764236,Valda,t,3.0,3.0,51.55371,-0.24114,Private room in residential home,Private room,5,$150.00,2,7,360,34,2018-10-05,2019-12-30,4.97,0.95
26315023,2021-09-11,779597,Yuebai,f,0.0,0.0,51.531689,-0.061269,Entire rental unit,Entire home/apt,2,$95.00,5,1125,39,1,2021-08-26,2021-08-26,5.0,1.0
26315307,2021-09-11,57897961,Merat,f,1.0,1.0,51.57648,-0.24277,Private room in rental unit,Private room,2,$50.00,1,30,161,4,2018-07-10,2018-07-26,4.67,0.1
26315351,2021-09-11,197874219,Daniel,f,0.0,0.0,51.53049,-0.11316,Entire rental unit,Entire home/apt,4,$103.00,3,1125,314,30,2018-08-08,2021-05-22,4.3,0.8
26316909,2021-09-11,48145020,Goodenough College,f,5.0,5.0,51.52617,-0.11857,Room in hostel,Hotel room,1,$74.00,1,1125,140,2,2018-09-23,2019-09-07,3.0,0.06
26316930,2021-09-11,48145020,Goodenough College,f,5.0,5.0,51.52462,-0.11866,Room in hostel,Hotel room,1,$74.00,1,1125,168,2,2018-09-23,2019-04-14,3.0,0.06
26316975,2021-09-11,48145020,Goodenough College,f,5.0,5.0,51.52612,-0.11772,Room in hostel,Hotel room,1,$93.00,1,1125,212,5,2018-09-05,2019-11-16,4.8,0.14
26316999,2021-09-11,185817679,Sameena,f,1.0,1.0,51.51095,-0.13261,Room in serviced apartment,Hotel room,3,$74.00,1,1124,219,92,2019-03-01,2021-07-14,4.5,2.98
26317272,2021-09-11,197900745,Sara,f,2.0,2.0,51.49948,-0.11283,Entire rental unit,Entire home/apt,4,$125.00,1,7,64,56,2018-07-23,2021-09-08,4.5,1.46
26317577,2021-09-11,185817679,Sameena,f,1.0,1.0,51.51152,-0.13478,Room in serviced apartment,Hotel room,3,$74.00,1,1125,164,91,2018-08-23,2019-10-20,4.66,2.45
26318223,2021-09-11,151378332,Robin,f,4.0,4.0,51.45291,-0.18225,Private room in residential home,Private room,8,$455.00,3,90,364,2,2018-07-16,2019-06-24,5.0,0.05
26321398,2021-09-11,197919413,Mina,f,1.0,1.0,51.54806,-0.12548,Private room in rental unit,Private room,2,$35.00,3,7,69,53,2018-09-15,2019-05-30,4.96,1.45
26325322,2021-09-11,36774355,Pablo,f,3.0,3.0,51.48486,-0.16067,Entire rental unit,Entire home/apt,5,$264.00,4,1125,302,21,2019-04-20,2021-07-14,4.81,0.72
26325986,2021-09-11,17439429,Clara,f,3.0,3.0,51.48504,-0.20704,Entire rental unit,Entire home/apt,4,$120.00,3,1123,327,30,2018-11-25,2020-03-26,4.53,0.88
26327677,2021-09-11,197996848,Jen,f,1.0,1.0,51.44961,-0.19946,Private room in residential home,Private room,2,$79.00,1,90,364,4,2018-07-14,2019-07-03,5.0,0.1
26328584,2021-09-11,79627853,Michael,f,1.0,1.0,51.56186,-0.19613,Entire rental unit,Entire home/apt,2,$83.00,5,1125,284,4,2018-07-30,2021-08-11,5.0,0.11
26329295,2021-09-11,165442326,Hannah,f,1.0,1.0,51.44205,-0.22228,Private room in rental unit,Private room,2,$45.00,2,1125,84,10,2018-07-03,2019-07-05,4.44,0.26
26331405,2021-09-11,2597684,Karthik,f,1.0,1.0,51.5175,-0.02116,Private room in rental unit,Private room,2,$49.00,1,1125,58,8,2019-03-16,2020-03-15,4.88,0.26
26341150,2021-09-12,154958846,Qawiyy,f,9.0,9.0,51.48885,-0.01899,Entire residential home,Entire home/apt,12,$328.00,7,1125,361,1,2021-07-27,2021-07-27,3.0,0.63
26342100,2021-09-11,37766192,Gloria,f,0.0,0.0,51.473148,-0.133074,Private room in condominium (condo),Private room,2,$55.00,1,28,363,25,2018-08-27,2019-01-01,4.39,0.67
26342820,2021-09-11,58001829,Richard & Alexandra,f,1.0,1.0,51.50928,-0.13369,Entire rental unit,Entire home/apt,2,$104.00,2,365,314,17,2020-08-30,2021-04-29,4.18,1.35
26345003,2021-09-11,198134666,Michelle,f,1.0,1.0,51.45863,-0.14282,Entire rental unit,Entire home/apt,4,$200.00,7,365,269,7,2018-09-17,2021-08-25,5.0,0.19
26345769,2021-09-12,142621635,Adam,f,1.0,1.0,51.41428,-0.31263,Entire rental unit,Entire home/apt,3,$79.00,14,30,100,1,2019-10-06,2019-10-06,5.0,0.04
26347137,2021-09-11,153817493,Denny,f,8.0,8.0,51.52838,-0.14526,Entire rental unit,Entire home/apt,4,$131.00,1,28,163,63,2018-10-04,2019-03-29,4.74,1.76
26347390,2021-09-11,186725781,Chamberlain Hotel,f,4.0,4.0,51.51247,-0.07536,Room in boutique hotel,Private room,2,$195.00,1,1125,365,4,2020-01-01,2020-09-11,5.0,0.19
26347591,2021-09-11,186725781,Chamberlain Hotel,f,4.0,4.0,51.51263,-0.07479,Room in boutique hotel,Private room,2,$245.00,1,1125,365,1,2019-04-30,2019-04-30,5.0,0.03
26349742,2021-09-11,3875323,Lee,f,17.0,17.0,51.52484,-0.16651,Entire rental unit,Entire home/apt,8,$451.00,1,1125,303,17,2020-02-02,2019-09-08,4.69,0.87
26350089,2021-09-11,338501941,Portico,f,86.0,86.0,51.55808,-0.09532,Entire residential home,Entire home/apt,6,$199.00,4,30,96,12,2019-01-03,2019-09-03,4.91,0.37
26351214,2021-09-11,33549080,Tim,f,6.0,6.0,51.51219,-0.1271,Entire townhouse,Entire home/apt,16,"$1,420.00",1,1125,357,18,2019-04-07,2020-02-23,4.89,0.61
26351457,2021-09-11,67184443,Nicole,t,1.0,1.0,51.55751,-0.17211,Private room in rental unit,Private room,1,$60.00,3,1125,84,32,2018-08-11,2019-09-09,5.0,0.85
26353607,2021-09-11,198139695,Sophia And Adam,f,25.0,25.0,51.49996,-0.10651,Entire rental unit,Entire home/apt,4,$143.00,4,365,332,52,2018-09-17,2019-11-30,4.73,1.43
26355952,2021-09-11,197941509,Daisy,f,1.0,1.0,51.53965,-0.24567,Private room in rental unit,Private room,2,$60.00,1,1125,88,1,2018-07-15,2018-07-15,5.0,0.03
26358413,2021-09-11,182750653,Jay,t,1.0,1.0,51.52433,-0.28413,Entire guest suite,Entire home/apt,2,$59.00,3,1125,354,28,2018-07-08,2021-01-31,4.67,0.72
26358979,2021-09-11,124847863,Paul,f,1.0,1.0,51.50129,-0.26441,Entire rental unit,Entire home/apt,4,$89.00,2,7,84,1,2018-07-01,2018-07-01,0.0,0.03
26362528,2021-09-11,35994948,Gary,f,1.0,1.0,51.47476,-0.13199,Private room in rental unit,Private room,2,$82.00,2,90,71,2,2019-02-16,2019-12-13,5.0,0.06
26363331,2021-09-10,28854178,Caron,f,1.0,1.0,51.45415,-0.20572,Entire guesthouse,Entire home/apt,2,$95.00,2,100,34,61,2018-07-09,2020-01-18,4.97,1.58
26363839,2021-09-11,192661173,BridgeStreet,f,2.0,2.0,51.51298,-0.19214,Entire rental unit,Entire home/apt,2,$222.00,1,1125,365,3,2019-04-14,2019-05-19,3.67,0.1
26363874,2021-09-12,1475085,Tonio,f,1.0,1.0,51.54992,0.00705,Private room in townhouse,Private room,1,$50.00,2,365,261,17,2018-10-04,2019-01-03,5.0,0.47
26364106,2021-09-12,26461444,Swati,f,1.0,1.0,51.51013,-0.33699,Entire residential home,Entire home/apt,8,$200.00,5,14,83,3,2019-04-20,2019-11-02,4.33,0.1
26365828,2021-09-11,14517363,Adeel,f,3.0,3.0,51.48178,-0.01789,Entire rental unit,Entire home/apt,6,$201.00,3,1125,337,27,2018-11-03,2019-08-03,4.7,0.78
26371909,2021-09-11,13770205,Stephen,t,20.0,20.0,51.51867,-0.05295,Entire rental unit,Entire home/apt,4,$111.00,30,180,38,36,2018-09-06,2019-12-14,4.92,0.98
26374542,2021-09-11,72453310,Anna,f,1.0,1.0,51.4793,-0.18746,Entire rental unit,Entire home/apt,4,$200.00,5,1125,165,11,2019-02-03,2019-10-16,4.73,0.35
26375772,2021-09-11,198342458,Helena,f,1.0,1.0,51.52537,-0.17829,Private room in rental unit,Private room,2,$90.00,1,1125,345,38,2018-08-22,2018-10-28,4.81,1.02
26377763,2021-09-11,1425784,Cecile,f,31.0,31.0,51.53619,-0.14268,Entire residential home,Entire home/apt,9,$179.00,2,1125,267,29,2019-01-06,2019-12-15,4.1,0.89
26378563,2021-09-11,35872632,Marie,t,3.0,3.0,51.59636,-0.15504,Private room in townhouse,Private room,1,$40.00,7,1125,66,5,2018-10-04,2019-06-04,5.0,0.14
26383181,2021-09-12,107232177,Hussam,f,2.0,2.0,51.56858,0.06315,Private room in residential home,Private room,1,$30.00,1,1125,364,1,2018-08-09,2018-08-09,5.0,0.03
26383413,2021-09-11,198139695,Sophia And Adam,f,25.0,25.0,51.495,-0.12971,Entire rental unit,Entire home/apt,2,$223.00,2,365,32,2,2018-07-20,2018-07-21,3.0,0.05
26384133,2021-09-11,198368321,Nev,t,0.0,0.0,51.53821,-0.08538,Entire loft,Entire home/apt,12,$850.00,1,30,364,33,2021-05-09,2020-11-04,4.84,7.86
26385415,2021-09-12,96038057,Jack,f,1.0,1.0,51.44277,-0.41154,Private room in rental unit,Private room,2,$35.00,1,7,195,4,2018-07-01,2018-07-16,5.0,0.1
26386209,2021-09-12,199649363,Olga Lucia,f,1.0,1.0,51.53704,0.02508,Private room in residential home,Private room,1,$50.00,1,7,364,3,2018-09-23,2018-08-07,5.0,0.08
26387070,2021-09-11,23380445,Emily,t,2.0,2.0,51.53758,-0.07486,Entire loft,Entire home/apt,5,$143.00,3,1125,73,83,2019-04-28,2021-08-31,4.92,2.87
26387378,2021-09-11,197304300,Shelley,f,1.0,1.0,51.52572,-0.17678,Entire rental unit,Entire home/apt,4,$150.00,3,365,284,22,2018-08-18,2019-08-20,4.8,0.59
26400351,2021-09-12,195165767,Marilyn,f,1.0,1.0,51.38663,0.01381,Private room in residential home,Private room,1,$28.00,1,30,106,73,2018-07-13,2019-01-31,4.95,1.89
26401209,2021-09-11,191846116,Hima,f,2.0,2.0,51.58369,-0.22895,Entire rental unit,Entire home/apt,6,$121.00,2,365,148,5,2018-09-01,2018-10-25,4.0,0.14
26405683,2021-09-11,198380439,Renaud,f,1.0,1.0,51.53032,-0.08105,Entire rental unit,Entire home/apt,4,$281.00,2,365,31,51,2019-01-06,2020-01-04,4.6,1.56
26416406,2021-09-11,189693464,Shakeel,t,1.0,1.0,51.55703,-0.13241,Entire residential home,Entire home/apt,6,$300.00,2,1125,52,44,2018-11-18,2020-01-03,4.95,1.28
26419190,2021-09-11,54773227,Shanshan,f,1.0,1.0,51.51533,-0.24738,Private room in rental unit,Private room,2,$100.00,5,31,365,1,2018-08-01,2018-08-01,1.0,0.03
26421685,2021-09-12,195231603,Tina,f,3.0,3.0,51.63632,-0.01155,Entire residential home,Entire home/apt,6,$160.00,3,30,331,12,2018-10-28,2020-02-19,4.92,0.34
26429127,2021-09-11,133035946,Alina,f,5.0,5.0,51.53064,-0.28559,Entire serviced apartment,Entire home/apt,4,$90.00,60,180,294,7,2018-07-30,2018-10-15,4.14,0.18
26429455,2021-09-12,186315435,Faith,t,2.0,2.0,51.42763,0.04707,Private room in residential home,Private room,1,$17.00,2,1125,71,49,2018-09-25,2019-06-09,4.9,1.36
26432579,2021-09-12,64202899,Susan,f,1.0,1.0,51.55978,-0.27771,Entire rental unit,Entire home/apt,7,$180.00,4,60,256,13,2019-09-20,2019-07-22,4.69,0.54
26432731,2021-09-11,431902,Andreea,f,10.0,10.0,51.52042,-0.14811,Entire residential home,Entire home/apt,8,$240.00,4,1125,180,39,2018-10-17,2020-03-15,4.87,1.1
26433778,2021-09-12,116877824,Singh,f,17.0,17.0,51.46993,-0.36851,Entire rental unit,Entire home/apt,2,$79.00,7,1125,365,2,2018-12-05,2018-12-09,3.5,0.06
26437843,2021-09-11,198799564,Telmo,f,1.0,1.0,51.58817,-0.06792,Private room in rental unit,Private room,1,$51.00,4,1125,364,1,2018-07-02,2018-07-02,5.0,0.03
26437915,2021-09-11,154410258,Boyan,f,6.0,6.0,51.5177,-0.1372,Entire rental unit,Entire home/apt,3,$164.00,1,1125,96,33,2018-12-09,2020-02-08,4.82,0.98
26438033,2021-09-11,86264026,Alex,t,3.0,3.0,51.5092,-0.19567,Entire rental unit,Entire home/apt,4,$155.00,6,1125,237,18,2018-09-01,2019-08-18,4.83,0.49
26438444,2021-09-12,118353114,Elizabeth,f,2.0,2.0,51.50146,0.03079,Entire rental unit,Entire home/apt,2,$119.00,1,1125,355,15,2018-11-17,2020-02-07,5.0,0.44
26441143,2021-09-11,110250725,Christina,f,59.0,59.0,51.52291,-0.20895,Room in serviced apartment,Hotel room,6,$273.00,3,1125,344,27,2018-11-02,2020-03-03,4.58,0.78
26443591,2021-09-12,198407726,Shilpa,t,1.0,1.0,51.55878,-0.30427,Private room in rental unit,Private room,2,$40.00,1,30,346,30,2018-07-08,2020-03-04,4.97,0.77
26444223,2021-09-11,35553652,James,t,1.0,1.0,51.46246,-0.16801,Entire rental unit,Entire home/apt,2,$129.00,3,365,318,80,2018-11-08,2020-11-15,4.88,2.31
26445211,2021-09-12,175498837,Hortense,f,1.0,1.0,51.56033,-0.01112,Entire rental unit,Entire home/apt,2,$30.00,1,30,40,8,2018-10-12,2018-11-20,3.88,0.22
26445572,2021-09-11,198852894,George,f,2.0,2.0,51.48996,-0.11312,Entire rental unit,Entire home/apt,2,$155.00,10,1125,364,2,2018-07-03,2018-07-04,5.0,0.05
26445828,2021-09-12,197642484,Miriama,t,1.0,1.0,51.52553,0.11858,Private room in residential home,Private room,2,$30.00,3,1125,102,90,2019-02-18,2019-08-26,4.9,2.88
26447373,2021-09-11,198864945,Elitsa,t,1.0,1.0,51.46196,-0.13332,Private room in rental unit,Private room,1,$30.00,3,60,345,63,2018-11-14,2019-09-21,4.81,1.83
26447921,2021-09-11,198554953,Jade & Ben,f,2.0,2.0,51.5278,-0.02255,Entire condominium (condo),Entire home/apt,2,$100.00,90,90,364,6,2018-08-08,2019-08-18,4.83,0.16
26458133,2021-09-11,159880707,Stephanie,f,2.0,2.0,51.55112,-0.14876,Private room in residential home,Private room,1,$35.00,3,1125,160,51,2018-09-23,2021-05-04,4.72,1.41
26459390,2021-09-11,165675868,Maryam,f,29.0,29.0,51.51624,-0.16511,Entire rental unit,Entire home/apt,2,$174.00,2,1125,344,1,2019-07-12,2019-07-12,5.0,0.04
26460919,2021-09-11,142562958,Cathy,f,1.0,1.0,51.53968,-0.22535,Entire residential home,Entire home/apt,5,$175.00,2,1125,284,7,2018-08-09,2019-08-12,5.0,0.19
26462889,2021-09-12,188491667,Lola,f,5.0,5.0,51.48851,0.0945,Entire rental unit,Entire home/apt,4,$150.00,3,1123,130,5,2018-09-30,2019-09-01,4.4,0.14
26467022,2021-09-11,6378590,Alexandra,f,1.0,1.0,51.5421,-0.07101,Private room in rental unit,Private room,1,$35.00,2,1125,348,12,2018-07-14,2021-07-19,4.83,0.31
26472725,2021-09-11,196238381,Oliver,f,4.0,4.0,51.47757,-0.21025,Private room in condominium (condo),Private room,2,$39.00,3,1125,346,2,2021-09-05,2018-07-14,5.0,2.0
26474299,2021-09-12,97622499,Sonia,f,10.0,10.0,51.47718,-0.06099,Private room in residential home,Private room,1,$35.00,28,200,364,3,2018-09-13,2018-09-27,2.67,0.08
26482627,2021-09-12,298307200,Ellis,t,19.0,19.0,51.3303,-0.13748,Private room in rental unit,Private room,2,$46.00,1,1125,146,95,2018-09-19,2019-07-27,4.71,2.61
26485710,2021-09-11,192922411,Mohamed,f,3.0,3.0,51.51976,-0.06983,Private room in rental unit,Private room,1,$35.00,15,300,264,4,2018-09-23,2018-07-30,4.5,0.11
26486341,2021-09-11,1200746,John,t,4.0,4.0,51.53854,-0.1357,Entire residential home,Entire home/apt,10,$450.00,2,1125,253,2,2018-12-30,2018-10-07,4.0,0.06
26492207,2021-09-11,56989564,Simona,f,1.0,1.0,51.46623,-0.15437,Private room in residential home,Private room,2,$48.00,3,7,88,9,2019-07-16,2019-11-19,4.33,0.34
26492919,2021-09-12,199244628,Janice,f,1.0,1.0,51.37405,0.04662,Private room in residential home,Private room,1,$25.00,2,90,42,10,2018-08-06,2020-10-06,5.0,0.26
26493363,2021-09-11,4903671,Hattie,f,2.0,2.0,51.55722,-0.04689,Entire residential home,Entire home/apt,6,$140.00,7,40,314,6,2018-08-30,2020-01-04,4.17,0.16
26495016,2021-09-12,27915260,Jason & Sayuri,f,1.0,1.0,51.40862,-0.05121,Entire residential home,Entire home/apt,6,$175.00,10,23,83,3,2018-09-22,2019-04-21,5.0,0.08
26497603,2021-09-12,199281928,Iwona,f,1.0,1.0,51.4345,-0.25529,Private room in residential home,Private room,2,$38.00,3,1125,342,28,2018-08-27,2021-06-19,4.89,0.75
26498264,2021-09-11,74662932,Ron,f,1.0,1.0,51.55283,-0.17105,Entire residential home,Entire home/apt,6,$271.00,3,1125,301,25,2018-09-21,2018-11-19,5.0,0.69
26505177,2021-09-11,199301998,George,f,8.0,8.0,51.49287,-0.1877,Private room in bed and breakfast,Private room,2,$74.00,1,1125,264,9,2019-03-23,2020-01-06,4.67,0.3
26505224,2021-09-11,199301998,George,f,8.0,8.0,51.49306,-0.18758,Private room in bed and breakfast,Private room,4,$102.00,1,1125,269,5,2018-07-07,2020-03-18,4.8,0.13
26505327,2021-09-11,199301998,George,f,8.0,8.0,51.49313,-0.18794,Private room in bed and breakfast,Private room,2,$69.00,1,1125,284,15,2019-07-29,2019-12-21,4.87,0.58
26505400,2021-09-11,199301998,George,f,8.0,8.0,51.49301,-0.1878,Private room in bed and breakfast,Private room,5,$137.00,1,1125,284,11,2019-04-13,2019-07-27,4.64,0.37
26505473,2021-09-11,199301998,George,f,8.0,8.0,51.49174,-0.18735,Private room in bed and breakfast,Private room,3,$89.00,1,1125,269,1,2020-01-11,2020-01-11,3.0,0.05
26505485,2021-09-11,199301998,George,f,8.0,8.0,51.49169,-0.18734,Private room in bed and breakfast,Private room,5,$117.00,1,1125,277,14,2018-08-17,2019-12-22,4.57,0.37
26505809,2021-09-11,199301998,George,f,8.0,8.0,51.49336,-0.18593,Private room in bed and breakfast,Private room,1,$67.00,1,1125,275,12,2019-08-29,2020-02-17,4.58,0.48
26507905,2021-09-11,199367887,Sutana,f,1.0,1.0,51.40822,-0.10931,Entire residential home,Entire home/apt,7,$350.00,5,30,83,1,2018-10-04,2018-10-04,0.0,0.03
26508361,2021-09-11,199370406,Riccardo,t,1.0,1.0,51.50244,-0.04384,Private room in residential home,Private room,2,$30.00,1,32,279,210,2018-08-30,2021-05-26,4.77,5.68
26509080,2021-09-11,35806879,Arjun,f,0.0,0.0,51.43989,-0.21692,Private room in rental unit,Private room,2,$24.00,1,1125,41,28,2019-07-07,2021-08-27,4.71,1.05
26510862,2021-09-11,18387247,Katie,f,1.0,1.0,51.50195,-0.22587,Entire residential home,Entire home/apt,9,$220.00,3,1110,154,3,2019-12-30,2019-12-26,5.0,0.14
26514063,2021-09-12,199415143,Kieran,f,1.0,1.0,51.50002,-0.31826,Private room in residential home,Private room,2,$38.00,1,14,158,91,2018-09-30,2019-10-13,4.9,2.53
26518523,2021-09-11,198139695,Sophia And Adam,f,25.0,25.0,51.51316,-0.17825,Entire rental unit,Entire home/apt,4,$145.00,2,365,326,20,2018-09-09,2019-08-22,4.4,0.55
26520063,2021-09-11,42653212,Cindy,f,47.0,47.0,51.49332,-0.16425,Entire serviced apartment,Entire home/apt,4,$155.00,3,30,94,5,2018-09-11,2020-03-08,4.4,0.14
26520658,2021-09-11,131582193,Anne Laure And Cyrique,f,3.0,3.0,51.41668,-0.19083,Private room in rental unit,Private room,1,$55.00,1,1125,89,2,2018-07-15,2018-07-08,5.0,0.05
26522413,2021-09-11,68550692,Lú,t,2.0,2.0,51.50214,-0.04909,Private room in residential home,Private room,1,$29.00,2,1125,313,122,2018-11-04,2021-06-18,4.73,3.51
26526094,2021-09-12,178648547,Patricia,f,1.0,1.0,51.43896,-0.04052,Private room in residential home,Private room,3,$34.00,2,60,89,2,2018-08-05,2019-11-01,5.0,0.05
26527346,2021-09-12,154105455,Suz,t,4.0,4.0,51.55689,0.00202,Entire rental unit,Entire home/apt,2,$47.00,1,1125,286,10,2018-07-28,2021-08-27,4.6,0.26
26532946,2021-09-11,199448011,Simrit,f,1.0,1.0,51.49113,-0.04794,Private room in townhouse,Private room,3,$67.00,2,33,74,53,2019-04-20,2021-08-22,4.77,1.82
26533161,2021-09-11,20732935,Jubed,t,2.0,2.0,51.59819,-0.1046,Entire rental unit,Entire home/apt,4,$66.00,1,99,175,30,2019-04-27,2021-08-19,4.9,1.04
